"geographicAreaM49","measuredElementSuaFbs","measuredItemParentCPC","measuredItemChildCPC","timePointYears","Value","flagObservationStatus","flagMethod"
"426","extractionRate","01253.01","F0472","2007",0,"E","t"
"426","share","01253.01","F0472","2007",0,"E","t"
"426","extractionRate","01253.02","21330.90","2007",0,"E","t"
"426","share","01253.02","21330.90","2007",0,"E","t"
"426","extractionRate","01253.02","21340","2007",0,"E","t"
"426","share","01253.02","21340","2007",0,"E","t"
"426","extractionRate","01253.02","21393.90","2007",0,"E","t"
"426","share","01253.02","21393.90","2007",0,"E","t"
"426","extractionRate","01253.02","F0472","2007",0,"E","t"
"426","share","01253.02","F0472","2007",0,"E","t"
"426","extractionRate","01253.02","F0473","2007",0,"E","t"
"426","share","01253.02","F0473","2007",0,"E","t"
"426","extractionRate","01270","21340","2007",0,"E","t"
"426","share","01270","21340","2007",0,"E","t"
"426","extractionRate","01270","21393.01","2007",0,"E","t"
"426","share","01270","21393.01","2007",0,"E","t"
"426","extractionRate","01270","21397.01","2007",0,"E","t"
"426","share","01270","21397.01","2007",0,"E","t"
"426","extractionRate","01270","F0472","2007",0,"E","t"
"426","share","01270","F0472","2007",0,"E","t"
"426","extractionRate","01290.01","21319.01","2007",0,"E","t"
"426","share","01290.01","21319.01","2007",0,"E","t"
"426","extractionRate","01290.01","21330.90","2007",0,"E","t"
"426","share","01290.01","21330.90","2007",0,"E","t"
"426","extractionRate","01290.01","21399.03","2007",0,"E","t"
"426","share","01290.01","21399.03","2007",0,"E","t"
"426","extractionRate","01290.01","F0473","2007",0,"E","t"
"426","share","01290.01","F0473","2007",0,"E","t"
"426","extractionRate","01290.90","21329","2007",0,"E","t"
"426","share","01290.90","21329","2007",0,"E","t"
"426","extractionRate","01290.90","21330.90","2007",0,"E","t"
"426","share","01290.90","21330.90","2007",0,"E","t"
"426","extractionRate","01290.90","21340","2007",0,"E","t"
"426","share","01290.90","21340","2007",0,"E","t"
"426","extractionRate","01290.90","21393.90","2007",0,"E","t"
"426","share","01290.90","21393.90","2007",0,"E","t"
"426","extractionRate","01290.90","23991.02","2007",0,"E","t"
"426","share","01290.90","23991.02","2007",0,"E","t"
"426","extractionRate","01290.90","F0472","2007",0.8,"T","-"
"426","share","01290.90","F0472","2007",1,"E","-"
"426","extractionRate","01290.90","F0473","2007",0,"E","t"
"426","share","01290.90","F0473","2007",0,"E","t"
"426","extractionRate","01290.90","F0475","2007",0,"E","t"
"426","share","01290.90","F0475","2007",0,"E","t"
"426","extractionRate","01311","F0623","2007",0,"E","t"
"426","share","01311","F0623","2007",0,"E","t"
"426","extractionRate","01312","21419.91","2007",0,"E","t"
"426","share","01312","21419.91","2007",0,"E","t"
"426","extractionRate","01312","21419.99","2007",0,"E","t"
"426","share","01312","21419.99","2007",0,"E","t"
"426","extractionRate","01312","23170.04","2007",0,"E","t"
"426","share","01312","23170.04","2007",0,"E","t"
"426","extractionRate","01312","2413","2007",0,"E","t"
"426","share","01312","2413","2007",0,"E","t"
"426","extractionRate","01312","24230.03","2007",0,"E","t"
"426","share","01312","24230.03","2007",0,"E","t"
"426","extractionRate","01312","F0623","2007",0,"E","t"
"426","share","01312","F0623","2007",0,"E","t"
"426","extractionRate","01313","24230.03","2007",0,"E","t"
"426","share","01313","24230.03","2007",0,"E","t"
"426","extractionRate","01314","21419.91","2007",0,"E","t"
"426","share","01314","21419.91","2007",0,"E","t"
"426","extractionRate","01314","21419.99","2007",0,"E","t"
"426","share","01314","21419.99","2007",0,"E","t"
"426","extractionRate","01314","2413","2007",0,"E","t"
"426","share","01314","2413","2007",0,"E","t"
"426","extractionRate","01314","F0623","2007",0,"E","t"
"426","share","01314","F0623","2007",0,"E","t"
"426","extractionRate","01315","21419.02","2007",0,"E","t"
"426","share","01315","21419.02","2007",0,"E","t"
"426","extractionRate","01315","21419.99","2007",0,"E","t"
"426","share","01315","21419.99","2007",0,"E","t"
"426","extractionRate","01315","F0623","2007",0,"E","t"
"426","share","01315","F0623","2007",0,"E","t"
"426","extractionRate","01316","21439.08","2007",0,"E","t"
"426","share","01316","21439.08","2007",0,"E","t"
"426","extractionRate","01316","21439.9","2007",0,"E","t"
"426","share","01316","21439.9","2007",0,"E","t"
"426","extractionRate","01316","21499.01","2007",0,"E","t"
"426","share","01316","21499.01","2007",0,"E","t"
"426","extractionRate","01316","F0623","2007",0,"E","t"
"426","share","01316","F0623","2007",0,"E","t"
"426","extractionRate","01318","21433","2007",0,"E","t"
"426","share","01318","21433","2007",0,"E","t"
"426","extractionRate","01318","21433.01","2007",0,"E","t"
"426","share","01318","21433.01","2007",0,"E","t"
"426","extractionRate","01318","21439.9","2007",0,"E","t"
"426","share","01318","21439.9","2007",0,"E","t"
"426","extractionRate","01318","21491","2007",0,"E","t"
"426","share","01318","21491","2007",0,"E","t"
"426","extractionRate","01318","F0623","2007",0,"E","t"
"426","share","01318","F0623","2007",0,"E","t"
"426","extractionRate","01319","21419.91","2007",0,"E","t"
"426","share","01319","21419.91","2007",0,"E","t"
"426","extractionRate","01319","21419.99","2007",0,"E","t"
"426","share","01319","21419.99","2007",0,"E","t"
"426","extractionRate","01319","21439.9","2007",0,"E","t"
"426","share","01319","21439.9","2007",0,"E","t"
"426","extractionRate","01319","23170.04","2007",0,"E","t"
"426","share","01319","23170.04","2007",0,"E","t"
"426","extractionRate","01319","24110","2007",0,"E","t"
"426","share","01319","24110","2007",0,"E","t"
"426","extractionRate","01319","2413","2007",0,"E","t"
"426","share","01319","2413","2007",0,"E","t"
"426","extractionRate","01319","24230.03","2007",0,"E","t"
"426","share","01319","24230.03","2007",0,"E","t"
"426","extractionRate","01319","F0623","2007",0,"E","t"
"426","share","01319","F0623","2007",0,"E","t"
"426","extractionRate","01321","21432","2007",0,"E","t"
"426","share","01321","21432","2007",0,"E","t"
"426","extractionRate","01321","21432.01","2007",0,"E","t"
"426","share","01321","21432.01","2007",0,"E","t"
"426","extractionRate","01321","21439.04","2007",0,"E","t"
"426","share","01321","21439.04","2007",0,"E","t"
"426","extractionRate","01321","21439.05","2007",0,"E","t"
"426","share","01321","21439.05","2007",0,"E","t"
"426","extractionRate","01321","21439.9","2007",0,"E","t"
"426","share","01321","21439.9","2007",0,"E","t"
"426","extractionRate","01321","F0623","2007",0,"E","t"
"426","share","01321","F0623","2007",0,"E","t"
"426","extractionRate","01322","21439.02","2007",0,"E","t"
"426","share","01322","21439.02","2007",0,"E","t"
"426","extractionRate","01322","21439.03","2007",0,"E","t"
"426","share","01322","21439.03","2007",0,"E","t"
"426","extractionRate","01322","21439.04","2007",0,"E","t"
"426","share","01322","21439.04","2007",0,"E","t"
"426","extractionRate","01322","21439.05","2007",0,"E","t"
"426","share","01322","21439.05","2007",0,"E","t"
"426","extractionRate","01322","21439.9","2007",0,"E","t"
"426","share","01322","21439.9","2007",0,"E","t"
"426","extractionRate","01322","F0623","2007",0,"E","t"
"426","share","01322","F0623","2007",0,"E","t"
"426","extractionRate","01323","21431.01","2007",0,"E","t"
"426","share","01323","21431.01","2007",0,"E","t"
"426","extractionRate","01323","21431.02","2007",0,"E","t"
"426","share","01323","21431.02","2007",0,"E","t"
"426","extractionRate","01323","21439.04","2007",0,"E","t"
"426","share","01323","21439.04","2007",0,"E","t"
"426","extractionRate","01323","21439.05","2007",0,"E","t"
"426","share","01323","21439.05","2007",0,"E","t"
"426","extractionRate","01323","21439.9","2007",0,"E","t"
"426","share","01323","21439.9","2007",0,"E","t"
"426","extractionRate","01323","F0623","2007",0,"E","t"
"426","share","01323","F0623","2007",0,"E","t"
"426","extractionRate","01324","21439.01","2007",0,"E","t"
"426","share","01324","21439.01","2007",0,"E","t"
"426","extractionRate","01324","21439.04","2007",0,"E","t"
"426","share","01324","21439.04","2007",0,"E","t"
"426","extractionRate","01324","21439.05","2007",0,"E","t"
"426","share","01324","21439.05","2007",0,"E","t"
"426","extractionRate","01324","21439.9","2007",0,"E","t"
"426","share","01324","21439.9","2007",0,"E","t"
"426","extractionRate","01324","F0623","2007",0,"E","t"
"426","share","01324","F0623","2007",0,"E","t"
"426","extractionRate","01329","21439.04","2007",0,"E","t"
"426","share","01329","21439.04","2007",0,"E","t"
"426","extractionRate","01329","21439.05","2007",0,"E","t"
"426","share","01329","21439.05","2007",0,"E","t"
"426","extractionRate","01329","21439.9","2007",0,"E","t"
"426","share","01329","21439.9","2007",0,"E","t"
"426","extractionRate","01329","F0623","2007",0,"E","t"
"426","share","01329","F0623","2007",0,"E","t"
"426","extractionRate","01330","21411","2007",0,"E","t"
"426","share","01330","21411","2007",0,"E","t"
"426","extractionRate","01330","21434","2007",0,"E","t"
"426","share","01330","21434","2007",0,"E","t"
"426","extractionRate","01330","2413","2007",0,"E","t"
"426","share","01330","2413","2007",0,"E","t"
"426","extractionRate","01330","24212.01","2007",0.86,"E","t"
"426","share","01330","24212.01","2007",0,"E","t"
"426","extractionRate","01330","24212.02","2007",0,"E","t"
"426","share","01330","24212.02","2007",0,"E","t"
"426","extractionRate","01330","39120.18","2007",0,"E","t"
"426","share","01330","39120.18","2007",0,"E","t"
"426","extractionRate","01330","F0623","2007",0,"E","t"
"426","share","01330","F0623","2007",0,"E","t"
"426","extractionRate","01341","21419.99","2007",0,"E","t"
"426","share","01341","21419.99","2007",0,"E","t"
"426","extractionRate","01341","21435.01","2007",0,"E","t"
"426","share","01341","21435.01","2007",0,"E","t"
"426","extractionRate","01341","21435.02","2007",0,"E","t"
"426","share","01341","21435.02","2007",0,"E","t"
"426","extractionRate","01341","21439.9","2007",0,"E","t"
"426","share","01341","21439.9","2007",0,"E","t"
"426","extractionRate","01341","23670.02","2007",0,"E","t"
"426","share","01341","23670.02","2007",0,"E","t"
"426","extractionRate","01341","23991.03","2007",0,"E","t"
"426","share","01341","23991.03","2007",0,"E","t"
"426","extractionRate","01341","24110","2007",0,"E","t"
"426","share","01341","24110","2007",0,"E","t"
"426","extractionRate","01341","2413","2007",0,"E","t"
"426","share","01341","2413","2007",0,"E","t"
"426","extractionRate","01341","24230.03","2007",0,"E","t"
"426","share","01341","24230.03","2007",0,"E","t"
"426","extractionRate","01341","F0623","2007",0,"E","t"
"426","share","01341","F0623","2007",0,"E","t"
"426","extractionRate","01342.01","21419.99","2007",0,"E","t"
"426","share","01342.01","21419.99","2007",0,"E","t"
"426","extractionRate","01342.01","21439.9","2007",0,"E","t"
"426","share","01342.01","21439.9","2007",0,"E","t"
"426","extractionRate","01342.01","23670.02","2007",0,"E","t"
"426","share","01342.01","23670.02","2007",0,"E","t"
"426","extractionRate","01342.01","23991.03","2007",0,"E","t"
"426","share","01342.01","23991.03","2007",0,"E","t"
"426","extractionRate","01342.01","2413","2007",0,"E","t"
"426","share","01342.01","2413","2007",0,"E","t"
"426","extractionRate","01342.01","24230.03","2007",0,"E","t"
"426","share","01342.01","24230.03","2007",0,"E","t"
"426","extractionRate","01342.01","F0623","2007",0,"E","t"
"426","share","01342.01","F0623","2007",0,"E","t"
"426","extractionRate","01342.02","F0623","2007",0,"E","t"
"426","share","01342.02","F0623","2007",0,"E","t"
"426","extractionRate","01343","21419.01","2007",0,"E","t"
"426","share","01343","21419.01","2007",0,"E","t"
"426","extractionRate","01343","23670.02","2007",0,"E","t"
"426","share","01343","23670.02","2007",0,"E","t"
"426","extractionRate","01343","23991.03","2007",0,"E","t"
"426","share","01343","23991.03","2007",0,"E","t"
"426","extractionRate","01343","24110","2007",0,"E","t"
"426","share","01343","24110","2007",0,"E","t"
"426","extractionRate","01343","2413","2007",0,"E","t"
"426","share","01343","2413","2007",0,"E","t"
"426","extractionRate","01343","F0623","2007",0,"E","t"
"426","share","01343","F0623","2007",0,"E","t"
"426","extractionRate","01344.01","21439.9","2007",0,"E","t"
"426","share","01344.01","21439.9","2007",0,"E","t"
"426","extractionRate","01344.01","2413","2007",0,"E","t"
"426","share","01344.01","2413","2007",0,"E","t"
"426","extractionRate","01344.01","F0623","2007",0,"E","t"
"426","share","01344.01","F0623","2007",0,"E","t"
"426","extractionRate","01344.02","21419.99","2007",0,"E","t"
"426","share","01344.02","21419.99","2007",0,"E","t"
"426","extractionRate","01344.02","21439.9","2007",0,"E","t"
"426","share","01344.02","21439.9","2007",0,"E","t"
"426","extractionRate","01344.02","23670.02","2007",0,"E","t"
"426","share","01344.02","23670.02","2007",0,"E","t"
"426","extractionRate","01344.02","23991.03","2007",0,"E","t"
"426","share","01344.02","23991.03","2007",0,"E","t"
"426","extractionRate","01344.02","2413","2007",0,"E","t"
"426","share","01344.02","2413","2007",0,"E","t"
"426","extractionRate","01344.02","F0623","2007",0,"E","t"
"426","share","01344.02","F0623","2007",0,"E","t"
"426","extractionRate","01345","21419.99","2007",0,"E","t"
"426","share","01345","21419.99","2007",0,"E","t"
"426","extractionRate","01345","21439.9","2007",0,"E","t"
"426","share","01345","21439.9","2007",0,"E","t"
"426","extractionRate","01345","23670.02","2007",0,"E","t"
"426","share","01345","23670.02","2007",0,"E","t"
"426","extractionRate","01345","23991.03","2007",0,"E","t"
"426","share","01345","23991.03","2007",0,"E","t"
"426","extractionRate","01345","2413","2007",0,"E","t"
"426","share","01345","2413","2007",0,"E","t"
"426","extractionRate","01345","F0623","2007",0,"E","t"
"426","share","01345","F0623","2007",0,"E","t"
"426","extractionRate","01346","21412","2007",0,"E","t"
"426","share","01346","21412","2007",0,"E","t"
"426","extractionRate","01346","21439.07","2007",0,"E","t"
"426","share","01346","21439.07","2007",0,"E","t"
"426","extractionRate","01346","23670.02","2007",0,"E","t"
"426","share","01346","23670.02","2007",0,"E","t"
"426","extractionRate","01346","23991.03","2007",0,"E","t"
"426","share","01346","23991.03","2007",0,"E","t"
"426","extractionRate","01346","24110","2007",0,"E","t"
"426","share","01346","24110","2007",0,"E","t"
"426","extractionRate","01346","2413","2007",0,"E","t"
"426","share","01346","2413","2007",0,"E","t"
"426","extractionRate","01346","F0623","2007",0,"E","t"
"426","share","01346","F0623","2007",0,"E","t"
"426","extractionRate","01349.20","21419.99","2007",0,"E","t"
"426","share","01349.20","21419.99","2007",0,"E","t"
"426","extractionRate","01349.20","21439.9","2007",0,"E","t"
"426","share","01349.20","21439.9","2007",0,"E","t"
"426","extractionRate","01349.20","2413","2007",0,"E","t"
"426","share","01349.20","2413","2007",0,"E","t"
"426","extractionRate","01349.20","F0623","2007",0,"E","t"
"426","share","01349.20","F0623","2007",0,"E","t"
"426","extractionRate","01351.01","21439.9","2007",0,"E","t"
"426","share","01351.01","21439.9","2007",0,"E","t"
"426","extractionRate","01351.01","2413","2007",0,"E","t"
"426","share","01351.01","2413","2007",0,"E","t"
"426","extractionRate","01351.01","F0623","2007",0,"E","t"
"426","share","01351.01","F0623","2007",0,"E","t"
"426","extractionRate","01351.02","21439.9","2007",0,"E","t"
"426","share","01351.02","21439.9","2007",0,"E","t"
"426","extractionRate","01351.02","2413","2007",0,"E","t"
"426","share","01351.02","2413","2007",0,"E","t"
"426","extractionRate","01351.02","F0623","2007",0,"E","t"
"426","share","01351.02","F0623","2007",0,"E","t"
"426","extractionRate","01353.01","21439.9","2007",0,"E","t"
"426","share","01353.01","21439.9","2007",0,"E","t"
"426","extractionRate","01353.01","2413","2007",0,"E","t"
"426","share","01353.01","2413","2007",0,"E","t"
"426","extractionRate","01353.01","F0623","2007",0,"E","t"
"426","share","01353.01","F0623","2007",0,"E","t"
"426","extractionRate","01354","2413","2007",0,"E","t"
"426","share","01354","2413","2007",0,"E","t"
"426","extractionRate","01354","F0623","2007",0,"E","t"
"426","share","01354","F0623","2007",0,"E","t"
"426","extractionRate","01355.02","21439.9","2007",0,"E","t"
"426","share","01355.02","21439.9","2007",0,"E","t"
"426","extractionRate","01355.02","2413","2007",0,"E","t"
